entity	entity_count	similar_entity	similar_entity_count	dice_score	
William Edward Downey, 61 Ebury Street, London.	522	W and D Downey, 61 Ebury Street, London.	65	0.7764705882352941	
William Edward Downey, 61 Ebury Street, London.	522	W and D Downey, 61 Ebury Street, Pimlico, London.	36	0.723404255319149	
William Edward Downey, 61 Ebury Street, London.	522	William Edward Downey, 61 Ebury Street, London S.W.	18	0.9375	
William Edward Downey, 61 Ebury Street, London.	522	William Hancock, 9 King Edward Street, London.	3	0.6593406593406593	
William Edward Downey, 61 Ebury Street, London.	522	William Edward Downey, 61 Ebury Street, London, SW.	44	0.9375	
William Edward Downey, 61 Ebury Street, London.	522	William Edward Downey, 57 & 61 Ebury Street, London.	1	0.9484536082474226	
William Edward Downey, 61 Ebury Street, London.	522	William Edward Downey, 61, Ebury Street, London.	38	0.967741935483871	
William Edward Downey, 61 Ebury Street, London.	522	William Edward Downey, 57 Ebury Street, Eaton Square, London.	1	0.8113207547169812	
William Edward Downey, 61 Ebury Street, London.	522	William Edward Downey, 57-61 Ebury Street, London.	17	0.9473684210526315	
William Edward Downey, 61 Ebury Street, London.	522	William Edward Downey, 57- 61 Ebury Street, London.	21	0.9583333333333334	
William Edward Downey, 61 Ebury Street, London.	522	W and D Downey, 61 Ebury Street, Eaton Square, London.	27	0.7070707070707071	
William Edward Downey, 61 Ebury Street, London.	522	W and D Downey, 57 Ebury Street, London.	2	0.7058823529411765	
William Edward Downey, 61 Ebury Street, London.	522	William Edward Downey, 61 Ebury Street, London SW.	41	0.9473684210526315	
William Edward Downey, 61 Ebury Street, London.	522	William Edward Downey, 57/61 Ebury Street, London.	2	0.9473684210526315	
William Edward Downey, 61 Ebury Street, London.	522	W D Downey 57 and 61 Ebury Street, London.	22	0.7126436781609196	
William Edward Downey, 61 Ebury Street, London.	522	W and D Downey, 57 and 61 Ebury Street. London.	81	0.6739130434782609	
William Edward Downey, 61 Ebury Street, London.	522	Arthur James Hope Downey, 57 and 61 Ebury Street, London.	10	0.6666666666666666	
William Edward Downey, 61 Ebury Street, London.	522	Arthur James Hope Downey, 61, Ebury Street, London.	20	0.6666666666666666	
William Edward Downey, 61 Ebury Street, London.	522	William Edward Downey, 61 Elbury Street, London.	1	0.967741935483871	
Thomas Catherall, Eastgate Row, Chester.	469	Catherall and Pritchard, Eastgate Row, Chester.	19	0.7294117647058823	
Thomas Catherall, Eastgate Row, Chester.	469	Thomas Catherall, Queens Park, Chester.	2	0.6753246753246753	
Francis Bedford, 326 Camden Road, London.	469	Francis Bedford, Camden Road, London.	1	0.9473684210526315	
Francis Bedford, 326 Camden Road, London.	469	Francis Bedford, 23 Rochester Road, Camden New Town.	1	0.6593406593406593	
Francis Bedford, 326 Camden Road, London.	469	Francis Bedford, 126 Camden Road, London.	3	0.95	
Francis Bedford, 326 Camden Road, London.	469	William Bedford, 326 Camden Road, London.	2	0.825	
Francis Bedford, 326 Camden Road, London.	469	Francis Bedford, 22 Camden Road Villas.	2	0.6923076923076923	
Francis Bedford, 326 Camden Road, London.	469	Thomas Bradford, 211 Camden Road, London.	3	0.725	
Charles Albert Wilson, 54 Carden Place, Aberdeen.	457	Charles Albert Wilson,54 Carden Place, Aberdeen.	1	0.968421052631579	
Charles Albert Wilson, 54 Carden Place, Aberdeen.	457	Charles Albert Wilson, 54 Garden Place, Aberdeen.	9	0.9583333333333334	
Charles Albert Wilson, 54 Carden Place, Aberdeen.	457	Charles Albert Wilson, 54, Carden Place, Aberdeen.	6	0.9690721649484536	
Joseph Nock, Tooting Junction, London.	448	Joseph Nook, Tooting Junction, London.	5	0.9459459459459459	
Joseph Nock, Tooting Junction, London.	448	Joseph Nock, Bickstelth Road, Tooting Junction, London.	1	0.8131868131868132	
Joseph Nock, Tooting Junction, London.	448	Joseph Nock, 84 Longley Road, Tooting, London.	1	0.6829268292682927	
Joseph Nock, Tooting Junction, London.	448	Joseph Rock, Tooting Junction, London.	1	0.9459459459459459	
Joseph Nock, Tooting Junction, London.	448	Joseph Nock Tooting Junction, London.	1	0.958904109589041	
Joseph Nock, Tooting Junction, London.	448	Joseph Nock, 54 Longley Road, Tooting, London.	1	0.6829268292682927	
Joseph Nock, Tooting Junction, London.	448	Joseph Nook, Tooting Junction, London South West.	1	0.8	
Joseph Nock, Tooting Junction, London.	448	Joseph Nook, Tooting Junction, London SW.	2	0.8831168831168831	
Joseph Nock, Tooting Junction, London.	448	Joseph Nock, Tooting Junction, London SW.	1	0.935064935064935	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G W Wilson and Company Limited, 2 St Swithin Street, Aberdeen.	633	0.96	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	0.8717948717948718	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G W Wilson & Company, 2 St Swithin Street, Aberdeen.	35	0.8173913043478261	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G W Wilson &amp; Company, 2 St Swithin Street Aberdeen.	39	0.7627118644067796	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G W Wilson &amp; Company, 2 St Swithin Street, Aberdeen.	23	0.7899159663865546	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G W Wilson and Company Limited, St Swithin Street, Aberdeen.	10	0.943089430894309	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G.W. Wilson & Company, 2 St Swithin Street, Aberdeen.	81	0.7586206896551724	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	B W Wilson and Co, 2 St Swithin Street, Aberdeen.	1	0.8035714285714286	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G W Wilson & Company Limited, 2 St Swithin Street, Aberdeen.	159	0.9105691056910569	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G W Wilson &amp; Company Limited, 2 St Swithin Street, Aberdeen.	1	0.8818897637795275	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G W Wilson & Company, 2, St Swithin Street, Aberdeen.	16	0.7931034482758621	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G W Wilson and Company Limited. St Swithin Street, Aberdeen.	2	0.9105691056910569	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G N Wilson and Company Limited, St Swithin Street, Aberdeen.	2	0.9105691056910569	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	GW Wilson and Company Limited, 2 St Swithin Street, Aberdeen.	24	0.9354838709677419	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G W Wilson & Company Limited, 2 Saint Swithin Street, Aberdeen.	66	0.9523809523809523	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	GW Wilson, 2 Saint Swithin Street, Aberdeen.	315	0.7663551401869159	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	GW Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	28	0.9763779527559056	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G W Wilson and Company Limited, in liquidation, 2 St Swithin Street, Aberdeen.	2	0.8652482269503546	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G W Wilson and Company, St Swithin Street, Aberdeen, Scotland.	18	0.768	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G W Wilson & Co Limited, 2 St Swithin Street, Aberdeen.	1	0.847457627118644	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G W Wilson, 2 St Swithin Street, Aberdeen.	5	0.7428571428571429	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G W Wilson & Company Limited, in liquidation, 2 Saint Swithin Street, Aberdeen. John Hay Wilson, Liquidator.	8	0.7017543859649122	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G W Wilson and Company Limited, 2, St Swithin Street, Aberdeen.	6	0.9365079365079365	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G W Wilson & Co, 2 St Swithin Street, Aberdeen.	19	0.7636363636363637	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G W Wilson and Company Limited 2 St Swithin Street, Aberdeen.	217	0.9354838709677419	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G W Wilson and Company Limited, 2 St Swithin Stret, Aberdeen.	1	0.9516129032258065	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	G W Wilson and Compan Limited, 2 St Swithin Street, Aberdeen.	169	0.9354838709677419	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	George Washington Wilson and Company, St Swithin's Street, Aberdeen, Scotland.	4	0.6666666666666666	
G W Wilson and Company Limited, 2 Saint Swithin Street, Aberdeen.	418	GW Wilson & Company, 2 St Swithin Street, Aberdeen.	4	0.7894736842105263	
Alexander Corbett, 55 Gloucester Place, London.	415	Alexander Corbett, 55 Gloucester Place.	544	0.8809523809523809	
Walter Henry Mansell, Elfin Works, Teddington, Middlesex.	408	Walter Henry Mansell, Elfin Grove, Teddington.	6	0.7524752475247525	
Walter Henry Mansell, Elfin Works, Teddington, Middlesex.	408	William Francis Mansell, Elfin Works, Elfin Grove, Teddington, Middlesex.	3	0.6875	
Walter Henry Mansell, Elfin Works, Teddington, Middlesex.	408	William Francis Mansell, Elfin Works, Teddington, Middlesex.	182	0.7652173913043478	
Walter Henry Mansell, Elfin Works, Teddington, Middlesex.	408	Walter Henry Mansell, Elfin Grove, Teddington, Middlesex.	10	0.8928571428571429	
Walter Henry Mansell, Elfin Works, Teddington, Middlesex.	408	John Drummond, Elfin Works, Teddington, Middlesex.	2	0.6857142857142857	
Walter Henry Mansell, Elfin Works, Teddington, Middlesex.	408	William Henry Mansell, Elfin Works, Teddington, Middlesex.	12	0.8849557522123894	
Walter Henry Mansell, Elfin Works, Teddington, Middlesex.	408	Walter Henry Mansell, Elfin Works, Elfin Grove, Teddington, Middlesex.	4	0.896	
Walter Henry Mansell, Elfin Works, Teddington, Middlesex.	408	Walton Henry Mansell, Elfin Works, Teddington, Middlesex.	8	0.9464285714285714	
Walter Henry Mansell, Elfin Works, Teddington, Middlesex.	408	Walter Henry Mansell, 'Yaxley', Langham Road, Teddington, Middlesex.	6	0.7154471544715447	
Walter Henry Mansell, Elfin Works, Teddington, Middlesex.	408	Walter Henry Mansell Elfin Grove, Teddington, Middlesex.	25	0.8648648648648649	
Walter Henry Mansell, Elfin Works, Teddington, Middlesex.	408	William Francis Mansell, Elfin Grove, Teddington, Middlesex.	25	0.6608695652173913	
Walter Henry Mansell, Elfin Works, Teddington, Middlesex.	408	Walter Henry Mansell, Elfin works Teddington, Middlesex.	3	0.9369369369369369	
Alfred Ellis, 51 Baker Street, London.	398	Elliott and Fry, 55 Baker Street, London.	120	0.7012987012987013	
Alfred Ellis, 51 Baker Street, London.	398	Ellis and Try, 55, Baker Street, London.	1	0.7368421052631579	
Alfred Ellis, 51 Baker Street, London.	398	Alfred Ellis, 20 Upper Baker Street, London.	4265	0.85	
Alfred Ellis, 51 Baker Street, London.	398	Alfred Ellis 20 Upper Baker Street, London.	17	0.810126582278481	
Alfred Ellis, 51 Baker Street, London.	398	Alfred ellis, 20 Upper Baker Street, London.	1	0.8	
Alfred Ellis, 51 Baker Street, London.	398	Alfred Ellis, 20 Upper Baker, Street, London.	1	0.8395061728395061	
Alfred Ellis, 51 Baker Street, London.	398	Alfred Ellis, 51, Baker Street, London, W.	1	0.8974358974358975	
Alfred Ellis, 51 Baker Street, London.	398	Alfred Ellis, 51 Baker Street, London W.	21	0.9473684210526315	
Alfred Ellis, 51 Baker Street, London.	398	Alfred Ellis, 51, Baker Street, London.	51	0.96	
Alfred Ellis, 51 Baker Street, London.	398	Alfred Ellis, 51 Baker Street, London, W.	20	0.935064935064935	
Alfred Ellis, 51 Baker Street, London.	398	Alfred Ellis. 20 Upper Baker Street, London.	2	0.8	
Alfred Ellis, 51 Baker Street, London.	398	Alfred Ellis, 20, Upper Baker Street, London.	7	0.8395061728395061	
Alfred Ellis, 51 Baker Street, London.	398	Elliot and Fry, 55 Baker Street, London.	7	0.7105263157894737	
Alfred Ellis, 51 Baker Street, London.	398	Alred Ellis, 51 Baker Street, London.	4	0.958904109589041	
Alfred Ellis, 51 Baker Street, London.	398	Alfred Ellis, 51 Baker Street London.	12	0.958904109589041	
Alfred Ellis, 51 Baker Street, London.	398	Elliott and Fry, 53 Baker Street, London.	3	0.7012987012987013	
Alfred Ellis, 51 Baker Street, London.	398	Histed & Co, 42 Baker Street, London.	2	0.684931506849315	
Alfred Ellis, 51 Baker Street, London.	398	Alfred Ellis, 51 Baker Street, London SW.	3	0.935064935064935	
Alfred Ellis, 51 Baker Street, London.	398	Elliott and Try, 55 Baker Street, London.	5	0.7012987012987013	
Alfred Ellis, 51 Baker Street, London.	398	Elliott and Fry, 55-56 Baker Street, London.	3	0.675	
Alfred Ellis, 51 Baker Street, London.	398	Alfred Ellis, 20 Upper Baker Street. London.	1	0.8	
York and Son, 67 Lancaster Road, Notting Hill, Middlesex.	395	Frederick York, 87 Lancaster Road, Notting Hill, London.	97	0.6846846846846847	
York and Son, 67 Lancaster Road, Notting Hill, Middlesex.	395	Frederick York, 87 Lancaster Road, Notting Hill, Middlesex.	6	0.8070175438596491	
York and Son, 67 Lancaster Road, Notting Hill, Middlesex.	395	York and Son, 87 Lancaster Road, Notting Hill, Middlesex.	13	0.9642857142857143	
York and Son, 67 Lancaster Road, Notting Hill, Middlesex.	395	York & Son, 67 Lancaster Road, Notting Hill, London, Middlesex.	1	0.8983050847457628	
York and Son, 67 Lancaster Road, Notting Hill, Middlesex.	395	George Frederick Hughes, 79 Lancaster Road, Notting Hill, Middlesex.	6	0.6991869918699187	
York and Son, 67 Lancaster Road, Notting Hill, Middlesex.	395	York and Son, 67 Lancaster Road, Notting Hill, Middlesex, London.	15	0.9166666666666666	
York and Son, 67 Lancaster Road, Notting Hill, Middlesex.	395	William York, 75 Lancaster Road, Notting Hill, Middlesex, London.	15	0.75	
York and Son, 67 Lancaster Road, Notting Hill, Middlesex.	395	William York, 67 Lancaster Road, Notting Hill, Middlesex.	208	0.8392857142857143	
York and Son, 67 Lancaster Road, Notting Hill, Middlesex.	395	Edwin Hughes, 79 Lancaster Road, Notting Hill, Middlesex.	1	0.7321428571428571	
York and Son, 67 Lancaster Road, Notting Hill, Middlesex.	395	York & Son, 67 Lancaster Road, Notting Hill, Middlesex.	3	0.9454545454545454	
York and Son, 67 Lancaster Road, Notting Hill, Middlesex.	395	York & Son, 67 Lancaster Road, Notting Hill Middlesex.	73	0.9174311926605505	
York and Son, 67 Lancaster Road, Notting Hill, Middlesex.	395	William York, 75 Lancaster Road, North Kensington, Middlesex.	73	0.6724137931034483	
York and Son, 67 Lancaster Road, Notting Hill, Middlesex.	395	Frederick York, 10 Lancaster Road, Notting Hill, London.	1	0.6666666666666666	
York and Son, 67 Lancaster Road, Notting Hill, Middlesex.	395	Frederick York, 87 Lancaster Road, Notting Hill, London, Middlesex.	4	0.8032786885245902	
York and Son, 67 Lancaster Road, Notting Hill, Middlesex.	395	York & Son, 67 Lancaster Gate, Notting Hill, Middlesex.	5	0.8545454545454545	
York and Son, 67 Lancaster Road, Notting Hill, Middlesex.	395	William York, 75 Lancaster Gate, Notting Hill, Middlesex.	5	0.6964285714285714	
York and Son, 67 Lancaster Road, Notting Hill, Middlesex.	395	George Frederick Hughes, 79 Lancaster Road, Notting Hill, Middlesex..	1	0.6935483870967742	
York and Son, 67 Lancaster Road, Notting Hill, Middlesex.	395	Frederick York, 87 Lancaser Road, Notting Hill, Middlesex.	1	0.7787610619469026	
Michael Burr, 26 Ladywood Lane, Birmingham.	353	Michael Burr, 26 Ladywood Road, Birmingham.	13	0.8809523809523809	
Michael Burr, 26 Ladywood Lane, Birmingham.	353	M Burr, 26 Ladywood Lane, Birmingham.	1	0.8974358974358975	
Michael Burr, 26 Ladywood Lane, Birmingham.	353	Michael Burr, Birmingham.	1	0.7272727272727273	
Michael Burr, 26 Ladywood Lane, Birmingham.	353	Mr Burr, Ladywood, Birmingham.	1	0.7323943661971831	
George Perry Abraham, Lake Road, Keswick.	336	Ashley Perry Abraham, 30 Lake Road, Keswick.	71	0.8192771084337349	
George Perry Abraham, Lake Road, Keswick.	336	George Perry Abraham, Keswick.	203	0.8405797101449275	
George Perry Abraham, Lake Road, Keswick.	336	George Dixon Abraham, Keswick.	57	0.6666666666666666	
George Perry Abraham, Lake Road, Keswick.	336	Georgee Dixon Abraham, Keswick.	1	0.6571428571428571	
George Perry Abraham, Lake Road, Keswick.	336	George Percy Abraham, Lake Road, Keswick.	8	0.95	
George Perry Abraham, Lake Road, Keswick.	336	George Perry Abraham, Lake Road, Keswick, Cumberland.	4	0.8478260869565217	
George Perry Abraham, Lake Road, Keswick.	336	Ashley Perry Abraham, Lake Road, Keswick.	134	0.85	
George Perry Abraham, Lake Road, Keswick.	336	George Dixon Abraham, 30 Lake Road, Keswick.	7	0.8192771084337349	
George Perry Abraham, Lake Road, Keswick.	336	C P Abraham, Lake Road, Keswick.	2	0.8169014084507042	
George Perry Abraham, Lake Road, Keswick.	336	George Percy Abraham, 30 Lake Road, Keswick.	2	0.9156626506024096	
George Perry Abraham, Lake Road, Keswick.	336	George Perry Abraham, Victoria Buildings, Keswick.	16	0.6741573033707865	
George Perry Abraham, Lake Road, Keswick.	336	Ashley Perry Abraham, Lake Rod, Keswick.	21	0.810126582278481	
George Perry Abraham, Lake Road, Keswick.	336	George Dixon Abraham, Lake Road, Keswick.	48	0.85	
GW Wilson, 2 Saint Swithin Street, Aberdeen.	315	G W Wilson and Company Limited, 2 St Swithin Street, Aberdeen.	633	0.7115384615384616	
GW Wilson, 2 Saint Swithin Street, Aberdeen.	315	G W Wilson and Company, 2 St Swithin Street, Aberdeen.	52	0.7708333333333334	
GW Wilson, 2 Saint Swithin Street, Aberdeen.	315	G W Wilson & Company, 2 St Swithin Street, Aberdeen.	35	0.7872340425531915	
GW Wilson, 2 Saint Swithin Street, Aberdeen.	315	G W Wilson &amp; Company, 2 St Swithin Street Aberdeen.	39	0.7216494845360825	
GW Wilson, 2 Saint Swithin Street, Aberdeen.	315	G W Wilson &amp; Company, 2 St Swithin Street, Aberdeen.	23	0.7551020408163265	
